filename,path,bucket,label,duration,sample_rate,resampled,source_dataset,source_relpath,group_id,split,transcript,original_dataset
VCM_BAL_011624.wav,../../../../raw_datasets/VCM_BALANCED/audio/VCM_BAL_011624.wav,babble,unknown,2.752000,16000,False,vcm_balanced,audio/VCM_014296.flac,FO-232,train,what is the stock price of amazon,SLURP
VCM_BAL_011625.wav,../../../../raw_datasets/VCM_BALANCED/audio/VCM_BAL_011625.wav,babble,unknown,4.479375,16000,False,vcm_balanced,audio/VCM_014314.flac,FO-232,train,how many teeth does ryan reynolds have,SLURP
VCM_BAL_011626.wav,../../../../raw_datasets/VCM_BALANCED/audio/VCM_BAL_011626.wav,babble,unknown,2.816000,16000,False,vcm_balanced,audio/VCM_014327.flac,FO-232,train,what's the easiest way to cook pasta,SLURP
VCM_BAL_011627.wav,../../../../raw_datasets/VCM_BALANCED/audio/VCM_BAL_011627.wav,babble,unknown,1.984000,16000,False,vcm_balanced,audio/VCM_014331.flac,FO-232,train,send mom an email now,SLURP
VCM_BAL_011628.wav,../../../../raw_datasets/VCM_BALANCED/audio/VCM_BAL_011628.wav,babble,unknown,4.160000,16000,False,vcm_balanced,audio/VCM_014335.flac,FO-233,train,i would like to place a call to amazon customer service,SLURP
VCM_BAL_011629.wav,../../../../raw_datasets/VCM_BALANCED/audio/VCM_BAL_011629.wav,babble,unknown,3.072000,16000,False,vcm_balanced,audio/VCM_014337.flac,FO-233,train,show bbc news of migration,SLURP
VCM_BAL_011630.wav,../../../../raw_datasets/VCM_BALANCED/audio/VCM_BAL_011630.wav,babble,unknown,3.071625,16000,False,vcm_balanced,audio/VCM_014338.flac,FO-233,train,show bbc news of migration,SLURP
VCM_BAL_011631.wav,../../../../raw_datasets/VCM_BALANCED/audio/VCM_BAL_011631.wav,babble,unknown,10.366563,16000,False,vcm_balanced,audio/VCM_014340.flac,FO-233,train,if a pencil cost four dollars and a book ten dollars cost how much i should pay if i buy two pencil and three book,SLURP
VCM_BAL_011632.wav,../../../../raw_datasets/VCM_BALANCED/audio/VCM_BAL_011632.wav,babble,unknown,2.368000,16000,False,vcm_balanced,audio/VCM_014343.flac,FO-233,train,tell me the last message,SLURP
VCM_BAL_011633.wav,../../../../raw_datasets/VCM_BALANCED/audio/VCM_BAL_011633.wav,babble,unknown,4.095438,16000,False,vcm_balanced,audio/VCM_014346.flac,FO-233,train,wish all my friends of facebook good morning,SLURP
VCM_BAL_011634.wav,../../../../raw_datasets/VCM_BALANCED/audio/VCM_BAL_011634.wav,babble,unknown,3.456000,16000,False,vcm_balanced,audio/VCM_014347.flac,FO-233,train,draft response to john's email,SLURP
VCM_BAL_011635.wav,../../../../raw_datasets/VCM_BALANCED/audio/VCM_BAL_011635.wav,babble,unknown,4.096000,16000,False,vcm_balanced,audio/VCM_014349.flac,FO-233,train,please scan my social media and tell me what's happening,SLURP
VCM_BAL_011636.wav,../../../../raw_datasets/VCM_BALANCED/audio/VCM_BAL_011636.wav,babble,unknown,3.904000,16000,False,vcm_balanced,audio/VCM_014359.flac,FO-233,train,what is the lowest microsoft stock price today,SLURP
VCM_BAL_011637.wav,../../../../raw_datasets/VCM_BALANCED/audio/VCM_BAL_011637.wav,babble,unknown,3.967500,16000,False,vcm_balanced,audio/VCM_014360.flac,FO-233,train,what is the lowest microsoft stock price today,SLURP
VCM_BAL_011638.wav,../../../../raw_datasets/VCM_BALANCED/audio/VCM_BAL_011638.wav,babble,unknown,3.392000,16000,False,vcm_balanced,audio/VCM_014361.flac,FO-233,train,is euro the best currency to trade,SLURP
VCM_BAL_011639.wav,../../../../raw_datasets/VCM_BALANCED/audio/VCM_BAL_011639.wav,babble,unknown,6.080000,16000,False,vcm_balanced,audio/VCM_014364.flac,FO-233,train,how many mega pixel is listed in the description of the canon,SLURP
VCM_BAL_011640.wav,../../../../raw_datasets/VCM_BALANCED/audio/VCM_BAL_011640.wav,babble,unknown,3.583500,16000,False,vcm_balanced,audio/VCM_014371.flac,FO-233,train,show all emails sent to me from my boss,SLURP
VCM_BAL_011641.wav,../../../../raw_datasets/VCM_BALANCED/audio/VCM_BAL_011641.wav,babble,unknown,4.160000,16000,False,vcm_balanced,audio/VCM_014372.flac,FO-233,train,how long does it take to make vegetable lasagna,SLURP
VCM_BAL_011642.wav,../../../../raw_datasets/VCM_BALANCED/audio/VCM_BAL_011642.wav,babble,unknown,4.032000,16000,False,vcm_balanced,audio/VCM_014374.flac,FO-233,train,top news on international women's day,SLURP
VCM_BAL_011643.wav,../../../../raw_datasets/VCM_BALANCED/audio/VCM_BAL_011643.wav,babble,unknown,7.231000,16000,False,vcm_balanced,audio/VCM_014377.flac,FO-233,train,please draft an email to shaun requesting sunday's off for the next schedule,SLURP
VCM_BAL_011644.wav,../../../../raw_datasets/VCM_BALANCED/audio/VCM_BAL_011644.wav,babble,unknown,3.456000,16000,False,vcm_balanced,audio/VCM_014378.flac,FO-233,train,tell me the top stories on cnn,SLURP
VCM_BAL_011645.wav,../../../../raw_datasets/VCM_BALANCED/audio/VCM_BAL_011645.wav,babble,unknown,3.583500,16000,False,vcm_balanced,audio/VCM_014379.flac,FO-233,train,tell me the top stories on cnn,SLURP
VCM_BAL_011646.wav,../../../../raw_datasets/VCM_BALANCED/audio/VCM_BAL_011646.wav,babble,unknown,2.880000,16000,False,vcm_balanced,audio/VCM_014382.flac,FO-233,train,find all the contacts named john,SLURP
VCM_BAL_011647.wav,../../../../raw_datasets/VCM_BALANCED/audio/VCM_BAL_011647.wav,babble,unknown,2.943625,16000,False,vcm_balanced,audio/VCM_014385.flac,FO-233,train,i want to know what the latest news,SLURP
VCM_BAL_011648.wav,../../../../raw_datasets/VCM_BALANCED/audio/VCM_BAL_011648.wav,babble,unknown,2.879625,16000,False,vcm_balanced,audio/VCM_014391.flac,FO-233,train,add new contact and send email,SLURP
VCM_BAL_011649.wav,../../../../raw_datasets/VCM_BALANCED/audio/VCM_BAL_011649.wav,babble,unknown,3.455563,16000,False,vcm_balanced,audio/VCM_014395.flac,FO-233,train,is there email id of john in the list,SLURP
VCM_BAL_011650.wav,../../../../raw_datasets/VCM_BALANCED/audio/VCM_BAL_011650.wav,babble,unknown,4.607375,16000,False,vcm_balanced,audio/VCM_014397.flac,FO-233,train,are any of my new emails from amy,SLURP
VCM_BAL_011651.wav,../../../../raw_datasets/VCM_BALANCED/audio/VCM_BAL_011651.wav,babble,unknown,3.328000,16000,False,vcm_balanced,audio/VCM_014400.flac,FO-233,train,give me the opening stock price of sony,SLURP
VCM_BAL_011652.wav,../../../../raw_datasets/VCM_BALANCED/audio/VCM_BAL_011652.wav,babble,unknown,3.327562,16000,False,vcm_balanced,audio/VCM_014401.flac,FO-233,train,give me the opening stock price of sony,SLURP
VCM_BAL_011653.wav,../../../../raw_datasets/VCM_BALANCED/audio/VCM_BAL_011653.wav,babble,unknown,3.455563,16000,False,vcm_balanced,audio/VCM_014405.flac,FO-233,train,please tell me what the world news headlines are,SLURP
VCM_BAL_011654.wav,../../../../raw_datasets/VCM_BALANCED/audio/VCM_BAL_011654.wav,babble,unknown,2.944000,16000,False,vcm_balanced,audio/VCM_014408.flac,FO-233,train,send an email to sarah about brunch today,SLURP
VCM_BAL_011655.wav,../../../../raw_datasets/VCM_BALANCED/audio/VCM_BAL_011655.wav,babble,unknown,4.992000,16000,False,vcm_balanced,audio/VCM_014410.flac,FO-233,train,give me the opening stock price of intel today,SLURP
VCM_BAL_011656.wav,../../../../raw_datasets/VCM_BALANCED/audio/VCM_BAL_011656.wav,babble,unknown,4.160000,16000,False,vcm_balanced,audio/VCM_014414.flac,FO-233,train,keep me informed about bitcoin price,SLURP
VCM_BAL_011657.wav,../../../../raw_datasets/VCM_BALANCED/audio/VCM_BAL_011657.wav,babble,unknown,11.584000,16000,False,vcm_balanced,audio/VCM_014420.flac,FO-233,train,with all of the information you can gather on the internet could you please provide me with the best probable explanation of who killed president kennedy,SLURP
VCM_BAL_011658.wav,../../../../raw_datasets/VCM_BALANCED/audio/VCM_BAL_011658.wav,babble,unknown,2.879625,16000,False,vcm_balanced,audio/VCM_014480.flac,FO-234,train,email happy new year to john,SLURP
VCM_BAL_011659.wav,../../../../raw_datasets/VCM_BALANCED/audio/VCM_BAL_011659.wav,babble,unknown,4.415375,16000,False,vcm_balanced,audio/VCM_014482.flac,FO-234,train,please give me all updates on the election,SLURP
VCM_BAL_011661.wav,../../../../raw_datasets/VCM_BALANCED/audio/VCM_BAL_011661.wav,babble,unknown,2.368000,16000,False,vcm_balanced,audio/VCM_014585.flac,FO-234,train,tell me about the news,SLURP
VCM_BAL_011662.wav,../../../../raw_datasets/VCM_BALANCED/audio/VCM_BAL_011662.wav,babble,unknown,2.559687,16000,False,vcm_balanced,audio/VCM_014600.flac,FO-234,train,did the boss send anything,SLURP
VCM_BAL_011663.wav,../../../../raw_datasets/VCM_BALANCED/audio/VCM_BAL_011663.wav,babble,unknown,5.120000,16000,False,vcm_balanced,audio/VCM_014611.flac,FO-234,train,how much indian rupees per u s d today,SLURP
VCM_BAL_011664.wav,../../../../raw_datasets/VCM_BALANCED/audio/VCM_BAL_011664.wav,babble,unknown,3.711500,16000,False,vcm_balanced,audio/VCM_014628.flac,FO-234,train,how long do i chill an icebox pie,SLURP
VCM_BAL_011665.wav,../../../../raw_datasets/VCM_BALANCED/audio/VCM_BAL_011665.wav,babble,unknown,3.456000,16000,False,vcm_balanced,audio/VCM_014633.flac,FO-234,train,tell me how old is ryan seacrest,SLURP
VCM_BAL_011666.wav,../../../../raw_datasets/VCM_BALANCED/audio/VCM_BAL_011666.wav,babble,unknown,4.543375,16000,False,vcm_balanced,audio/VCM_014654.flac,FO-234,train,would you open the email and i would like to compose a new one,SLURP
VCM_BAL_011667.wav,../../../../raw_datasets/VCM_BALANCED/audio/VCM_BAL_011667.wav,babble,unknown,3.840000,16000,False,vcm_balanced,audio/VCM_014661.flac,FO-234,train,what is the us dollar to euro exchange rate,SLURP
VCM_BAL_011668.wav,../../../../raw_datasets/VCM_BALANCED/audio/VCM_BAL_011668.wav,babble,unknown,4.096000,16000,False,vcm_balanced,audio/VCM_014693.flac,FO-234,train,is bills pager number in my contacts,SLURP
VCM_BAL_011669.wav,../../../../raw_datasets/VCM_BALANCED/audio/VCM_BAL_011669.wav,babble,unknown,4.160000,16000,False,vcm_balanced,audio/VCM_014715.flac,FO-234,train,please tell who invented telephone and what is the date,SLURP
VCM_BAL_011670.wav,../../../../raw_datasets/VCM_BALANCED/audio/VCM_BAL_011670.wav,babble,unknown,2.688000,16000,False,vcm_balanced,audio/VCM_014731.flac,FO-234,train,how do you cook black eye pea,SLURP
VCM_BAL_011671.wav,../../../../raw_datasets/VCM_BALANCED/audio/VCM_BAL_011671.wav,babble,unknown,3.647500,16000,False,vcm_balanced,audio/VCM_014743.flac,FO-234,train,tell me the best player of basketball of this week,SLURP
VCM_BAL_011672.wav,../../../../raw_datasets/VCM_BALANCED/audio/VCM_BAL_011672.wav,babble,unknown,3.072000,16000,False,vcm_balanced,audio/VCM_014788.flac,FO-234,train,what's been happening for the last two months,SLURP
VCM_BAL_011673.wav,../../../../raw_datasets/VCM_BALANCED/audio/VCM_BAL_011673.wav,babble,unknown,3.008000,16000,False,vcm_balanced,audio/VCM_014808.flac,FO-234,train,could you please send back to pawel this answer,SLURP
VCM_BAL_011674.wav,../../../../raw_datasets/VCM_BALANCED/audio/VCM_BAL_011674.wav,babble,unknown,4.992000,16000,False,vcm_balanced,audio/VCM_014824.flac,FO-234,train,let me know of any incoming emails for the last hour please,SLURP
VCM_BAL_011675.wav,../../../../raw_datasets/VCM_BALANCED/audio/VCM_BAL_011675.wav,babble,unknown,5.055313,16000,False,vcm_balanced,audio/VCM_014825.flac,FO-234,train,let me know of any incoming emails for the last hour please,SLURP
VCM_BAL_011676.wav,../../../../raw_datasets/VCM_BALANCED/audio/VCM_BAL_011676.wav,babble,unknown,3.455563,16000,False,vcm_balanced,audio/VCM_014841.flac,FO-234,train,inform me about the latest news of donald trump,SLURP
VCM_BAL_011677.wav,../../../../raw_datasets/VCM_BALANCED/audio/VCM_BAL_011677.wav,babble,unknown,3.264000,16000,False,vcm_balanced,audio/VCM_014854.flac,FO-234,train,let me know if anything happens on that subject,SLURP
VCM_BAL_011678.wav,../../../../raw_datasets/VCM_BALANCED/audio/VCM_BAL_011678.wav,babble,unknown,3.008000,16000,False,vcm_balanced,audio/VCM_014882.flac,FO-234,train,where did amal clooney go to college,SLURP
VCM_BAL_011679.wav,../../../../raw_datasets/VCM_BALANCED/audio/VCM_BAL_011679.wav,babble,unknown,3.199562,16000,False,vcm_balanced,audio/VCM_014893.flac,FO-234,train,how many unopened emails do i have right now,SLURP
VCM_BAL_011680.wav,../../../../raw_datasets/VCM_BALANCED/audio/VCM_BAL_011680.wav,babble,unknown,2.112000,16000,False,vcm_balanced,audio/VCM_014896.flac,FO-234,train,find me the perfect girlfriend,SLURP
VCM_BAL_011681.wav,../../../../raw_datasets/VCM_BALANCED/audio/VCM_BAL_011681.wav,babble,unknown,3.456000,16000,False,vcm_balanced,audio/VCM_014942.flac,FO-234,train,what is the current exchange rate between the dollar and the euro,SLURP
VCM_BAL_011682.wav,../../../../raw_datasets/VCM_BALANCED/audio/VCM_BAL_011682.wav,babble,unknown,1.663812,16000,False,vcm_balanced,audio/VCM_015001.flac,FO-234,train,what is the news today,SLURP
VCM_BAL_011683.wav,../../../../raw_datasets/VCM_BALANCED/audio/VCM_BAL_011683.wav,babble,unknown,4.800000,16000,False,vcm_balanced,audio/VCM_015026.flac,FO-234,train,please advise what the current news is on fox news,SLURP
VCM_BAL_011684.wav,../../../../raw_datasets/VCM_BALANCED/audio/VCM_BAL_011684.wav,babble,unknown,2.687625,16000,False,vcm_balanced,audio/VCM_015037.flac,FO-234,train,let me know about the new emails,SLURP
VCM_BAL_011685.wav,../../../../raw_datasets/VCM_BALANCED/audio/VCM_BAL_011685.wav,babble,unknown,2.368000,16000,False,vcm_balanced,audio/VCM_015064.flac,FO-234,train,how would you describe the sun,SLURP
VCM_BAL_011686.wav,../../../../raw_datasets/VCM_BALANCED/audio/VCM_BAL_011686.wav,babble,unknown,3.071625,16000,False,vcm_balanced,audio/VCM_015087.flac,FO-234,train,hey olly tell my today's top news,SLURP
VCM_BAL_011687.wav,../../../../raw_datasets/VCM_BALANCED/audio/VCM_BAL_011687.wav,babble,unknown,3.072000,16000,False,vcm_balanced,audio/VCM_015137.flac,FO-234,train,please respond to the email i just read,SLURP
VCM_BAL_011688.wav,../../../../raw_datasets/VCM_BALANCED/audio/VCM_BAL_011688.wav,babble,unknown,2.624000,16000,False,vcm_balanced,audio/VCM_015153.flac,FO-234,train,tweet complaint to this company,SLURP
VCM_BAL_011689.wav,../../../../raw_datasets/VCM_BALANCED/audio/VCM_BAL_011689.wav,babble,unknown,2.368000,16000,False,vcm_balanced,audio/VCM_015163.flac,FO-356,train,what new emails do i have,SLURP
VCM_BAL_011690.wav,../../../../raw_datasets/VCM_BALANCED/audio/VCM_BAL_011690.wav,babble,unknown,3.583500,16000,False,vcm_balanced,audio/VCM_015171.flac,FO-372,train,please submit status to facebook,SLURP
VCM_BAL_011691.wav,../../../../raw_datasets/VCM_BALANCED/audio/VCM_BAL_011691.wav,babble,unknown,5.247312,16000,False,vcm_balanced,audio/VCM_015173.flac,FO-372,train,what information do you have on file in my information about bill,SLURP
VCM_BAL_011692.wav,../../../../raw_datasets/VCM_BALANCED/audio/VCM_BAL_011692.wav,babble,unknown,4.735375,16000,False,vcm_balanced,audio/VCM_015175.flac,FO-372,train,what is the first five subjects in the email,SLURP
VCM_BAL_011693.wav,../../../../raw_datasets/VCM_BALANCED/audio/VCM_BAL_011693.wav,babble,unknown,2.880000,16000,False,vcm_balanced,audio/VCM_015176.flac,FO-372,train,how old is chuck norris,SLURP
VCM_BAL_011694.wav,../../../../raw_datasets/VCM_BALANCED/audio/VCM_BAL_011694.wav,babble,unknown,2.943625,16000,False,vcm_balanced,audio/VCM_015177.flac,FO-372,train,how old is chuck norris,SLURP
VCM_BAL_011695.wav,../../../../raw_datasets/VCM_BALANCED/audio/VCM_BAL_011695.wav,babble,unknown,2.624000,16000,False,vcm_balanced,audio/VCM_015178.flac,FO-372,train,show me news from cnn for today,SLURP
VCM_BAL_011696.wav,../../../../raw_datasets/VCM_BALANCED/audio/VCM_BAL_011696.wav,babble,unknown,9.024000,16000,False,vcm_balanced,audio/VCM_015184.flac,FO-372,train,my friend john has sent me a invitation card to his newly bought home say thanks to him in his mail id,SLURP
VCM_BAL_011697.wav,../../../../raw_datasets/VCM_BALANCED/audio/VCM_BAL_011697.wav,babble,unknown,9.086750,16000,False,vcm_balanced,audio/VCM_015185.flac,FO-372,train,my friend john has sent me a invitation card to his newly bought home say thanks to him in his mail id,SLURP
VCM_BAL_011698.wav,../../../../raw_datasets/VCM_BALANCED/audio/VCM_BAL_011698.wav,babble,unknown,3.008000,16000,False,vcm_balanced,audio/VCM_015188.flac,FO-372,train,give me my latest email,SLURP
VCM_BAL_011699.wav,../../../../raw_datasets/VCM_BALANCED/audio/VCM_BAL_011699.wav,babble,unknown,3.007625,16000,False,vcm_balanced,audio/VCM_015189.flac,FO-372,train,give me my latest email,SLURP
VCM_BAL_011700.wav,../../../../raw_datasets/VCM_BALANCED/audio/VCM_BAL_011700.wav,babble,unknown,2.431687,16000,False,vcm_balanced,audio/VCM_015195.flac,FO-372,train,describe what a sphere is,SLURP
VCM_BAL_011701.wav,../../../../raw_datasets/VCM_BALANCED/audio/VCM_BAL_011701.wav,babble,unknown,5.376000,16000,False,vcm_balanced,audio/VCM_015196.flac,FO-372,train,please send an email to toms principal in regards to the meeting we have tomorrow,SLURP
VCM_BAL_011702.wav,../../../../raw_datasets/VCM_BALANCED/audio/VCM_BAL_011702.wav,babble,unknown,5.439250,16000,False,vcm_balanced,audio/VCM_015197.flac,FO-372,train,please send an email to toms principal in regards to the meeting we have tomorrow,SLURP
VCM_BAL_011703.wav,../../../../raw_datasets/VCM_BALANCED/audio/VCM_BAL_011703.wav,babble,unknown,2.367688,16000,False,vcm_balanced,audio/VCM_015199.flac,FO-372,train,did i get new emails from sarah,SLURP
VCM_BAL_011704.wav,../../../../raw_datasets/VCM_BALANCED/audio/VCM_BAL_011704.wav,babble,unknown,4.288000,16000,False,vcm_balanced,audio/VCM_015200.flac,FO-372,train,please send an email to uncle john with the following yes i can make it,SLURP
VCM_BAL_011705.wav,../../../../raw_datasets/VCM_BALANCED/audio/VCM_BAL_011705.wav,babble,unknown,2.687625,16000,False,vcm_balanced,audio/VCM_015205.flac,FO-372,train,can you pull up the current news stories,SLURP
VCM_BAL_011706.wav,../../../../raw_datasets/VCM_BALANCED/audio/VCM_BAL_011706.wav,babble,unknown,4.223438,16000,False,vcm_balanced,audio/VCM_015207.flac,FO-372,train,i want to send email to my friend jack at gmail dot com,SLURP
VCM_BAL_011707.wav,../../../../raw_datasets/VCM_BALANCED/audio/VCM_BAL_011707.wav,babble,unknown,2.816000,16000,False,vcm_balanced,audio/VCM_015208.flac,FO-372,train,find world meaning in dictionary,SLURP
VCM_BAL_011708.wav,../../../../raw_datasets/VCM_BALANCED/audio/VCM_BAL_011708.wav,babble,unknown,4.480000,16000,False,vcm_balanced,audio/VCM_015210.flac,FO-372,train,please provide me with notifications on the election results,SLURP
VCM_BAL_011709.wav,../../../../raw_datasets/VCM_BALANCED/audio/VCM_BAL_011709.wav,babble,unknown,4.543375,16000,False,vcm_balanced,audio/VCM_015211.flac,FO-372,train,please provide me with notifications on the election results,SLURP
VCM_BAL_011710.wav,../../../../raw_datasets/VCM_BALANCED/audio/VCM_BAL_011710.wav,babble,unknown,2.816000,16000,False,vcm_balanced,audio/VCM_015214.flac,FO-372,train,what is the length of amazon river,SLURP
VCM_BAL_011711.wav,../../../../raw_datasets/VCM_BALANCED/audio/VCM_BAL_011711.wav,babble,unknown,3.136000,16000,False,vcm_balanced,audio/VCM_015216.flac,FO-372,train,open company name and find complaints,SLURP
VCM_BAL_011712.wav,../../../../raw_datasets/VCM_BALANCED/audio/VCM_BAL_011712.wav,babble,unknown,3.199562,16000,False,vcm_balanced,audio/VCM_015217.flac,FO-372,train,open company name and find complaints,SLURP
VCM_BAL_011713.wav,../../../../raw_datasets/VCM_BALANCED/audio/VCM_BAL_011713.wav,babble,unknown,4.288000,16000,False,vcm_balanced,audio/VCM_015219.flac,FO-372,train,send a reply to robert for his email received today morning,SLURP
VCM_BAL_011714.wav,../../../../raw_datasets/VCM_BALANCED/audio/VCM_BAL_011714.wav,babble,unknown,4.288000,16000,False,vcm_balanced,audio/VCM_015225.flac,FO-372,train,please pull up the email that was sent this morning at ten am,SLURP
VCM_BAL_011715.wav,../../../../raw_datasets/VCM_BALANCED/audio/VCM_BAL_011715.wav,babble,unknown,3.008000,16000,False,vcm_balanced,audio/VCM_015227.flac,FO-372,train,show me my latest social media activity,SLURP
VCM_BAL_011716.wav,../../../../raw_datasets/VCM_BALANCED/audio/VCM_BAL_011716.wav,babble,unknown,3.711500,16000,False,vcm_balanced,audio/VCM_015230.flac,FO-372,train,how many grams are there for a cup of butter,SLURP
VCM_BAL_011717.wav,../../../../raw_datasets/VCM_BALANCED/audio/VCM_BAL_011717.wav,babble,unknown,3.008000,16000,False,vcm_balanced,audio/VCM_015231.flac,FO-372,train,please find a contact number of jayesh and tell me,SLURP
VCM_BAL_011718.wav,../../../../raw_datasets/VCM_BALANCED/audio/VCM_BAL_011718.wav,babble,unknown,3.456000,16000,False,vcm_balanced,audio/VCM_015233.flac,FO-372,train,what is the distance between new york and berlin,SLURP
VCM_BAL_011719.wav,../../../../raw_datasets/VCM_BALANCED/audio/VCM_BAL_011719.wav,babble,unknown,3.008000,16000,False,vcm_balanced,audio/VCM_015234.flac,FO-372,train,how many contacts do i have in my phone book,SLURP
VCM_BAL_011720.wav,../../../../raw_datasets/VCM_BALANCED/audio/VCM_BAL_011720.wav,babble,unknown,3.328000,16000,False,vcm_balanced,audio/VCM_015236.flac,FO-372,train,how effective will be to buy nike stock,SLURP
VCM_BAL_011721.wav,../../../../raw_datasets/VCM_BALANCED/audio/VCM_BAL_011721.wav,babble,unknown,3.327562,16000,False,vcm_balanced,audio/VCM_015240.flac,FO-405,val,what did vogue post today,SLURP
VCM_BAL_011722.wav,../../../../raw_datasets/VCM_BALANCED/audio/VCM_BAL_011722.wav,babble,unknown,3.583500,16000,False,vcm_balanced,audio/VCM_015242.flac,FO-405,val,whats the news on bbc news,SLURP
VCM_BAL_011723.wav,../../../../raw_datasets/VCM_BALANCED/audio/VCM_BAL_011723.wav,babble,unknown,3.519563,16000,False,vcm_balanced,audio/VCM_015246.flac,FO-405,val,what's the definition of diverse,SLURP
VCM_BAL_011724.wav,../../../../raw_datasets/VCM_BALANCED/audio/VCM_BAL_011724.wav,babble,unknown,3.712000,16000,False,vcm_balanced,audio/VCM_015247.flac,FO-405,val,how many unread emails do i have,SLURP
VCM_BAL_011725.wav,../../../../raw_datasets/VCM_BALANCED/audio/VCM_BAL_011725.wav,babble,unknown,3.647500,16000,False,vcm_balanced,audio/VCM_015248.flac,FO-405,val,how many unread emails do i have,SLURP
VCM_BAL_011726.wav,../../../../raw_datasets/VCM_BALANCED/audio/VCM_BAL_011726.wav,babble,unknown,4.095438,16000,False,vcm_balanced,audio/VCM_015250.flac,FO-405,val,find information on today's stocks,SLURP
VCM_BAL_011727.wav,../../../../raw_datasets/VCM_BALANCED/audio/VCM_BAL_011727.wav,babble,unknown,4.160000,16000,False,vcm_balanced,audio/VCM_015253.flac,FO-405,val,who are the greatest guitarists of all time,SLURP
VCM_BAL_011728.wav,../../../../raw_datasets/VCM_BALANCED/audio/VCM_BAL_011728.wav,babble,unknown,4.864000,16000,False,vcm_balanced,audio/VCM_015257.flac,FO-405,val,will you help me write an email to chelsea,SLURP
VCM_BAL_011729.wav,../../../../raw_datasets/VCM_BALANCED/audio/VCM_BAL_011729.wav,babble,unknown,4.799375,16000,False,vcm_balanced,audio/VCM_015258.flac,FO-405,val,will you help me write an email to chelsea,SLURP
VCM_BAL_011730.wav,../../../../raw_datasets/VCM_BALANCED/audio/VCM_BAL_011730.wav,babble,unknown,3.520000,16000,False,vcm_balanced,audio/VCM_015259.flac,FO-405,val,how old is miley cyrus,SLURP
VCM_BAL_011731.wav,../../../../raw_datasets/VCM_BALANCED/audio/VCM_BAL_011731.wav,babble,unknown,3.455563,16000,False,vcm_balanced,audio/VCM_015260.flac,FO-405,val,how old is miley cyrus,SLURP
VCM_BAL_011732.wav,../../../../raw_datasets/VCM_BALANCED/audio/VCM_BAL_011732.wav,babble,unknown,6.272000,16000,False,vcm_balanced,audio/VCM_015265.flac,FO-405,val,reply to all emails received from ten pm to nine am,SLURP
VCM_BAL_011733.wav,../../../../raw_datasets/VCM_BALANCED/audio/VCM_BAL_011733.wav,babble,unknown,4.672000,16000,False,vcm_balanced,audio/VCM_015269.flac,FO-405,val,what brand hair spray does donald trump use,SLURP
VCM_BAL_011734.wav,../../../../raw_datasets/VCM_BALANCED/audio/VCM_BAL_011734.wav,babble,unknown,3.712000,16000,False,vcm_balanced,audio/VCM_015273.flac,FO-405,val,can you prepare a cheese sandwich,SLURP
VCM_BAL_011735.wav,../../../../raw_datasets/VCM_BALANCED/audio/VCM_BAL_011735.wav,babble,unknown,4.863313,16000,False,vcm_balanced,audio/VCM_015276.flac,FO-405,val,please send the email to my mom,SLURP
VCM_BAL_011736.wav,../../../../raw_datasets/VCM_BALANCED/audio/VCM_BAL_011736.wav,babble,unknown,3.327562,16000,False,vcm_balanced,audio/VCM_015278.flac,FO-405,val,how old is kim kardashian,SLURP
VCM_BAL_011737.wav,../../../../raw_datasets/VCM_BALANCED/audio/VCM_BAL_011737.wav,babble,unknown,3.712000,16000,False,vcm_balanced,audio/VCM_015279.flac,FO-405,val,how far is california from georgia,SLURP
VCM_BAL_011738.wav,../../../../raw_datasets/VCM_BALANCED/audio/VCM_BAL_011738.wav,babble,unknown,3.008000,16000,False,vcm_balanced,audio/VCM_015281.flac,FO-405,val,what is three plus four,SLURP
VCM_BAL_011739.wav,../../../../raw_datasets/VCM_BALANCED/audio/VCM_BAL_011739.wav,babble,unknown,3.007625,16000,False,vcm_balanced,audio/VCM_015282.flac,FO-405,val,what is three plus four,SLURP
VCM_BAL_011740.wav,../../../../raw_datasets/VCM_BALANCED/audio/VCM_BAL_011740.wav,babble,unknown,4.928000,16000,False,vcm_balanced,audio/VCM_015283.flac,FO-405,val,what is arnold schwarzenegger's birthday,SLURP
VCM_BAL_011741.wav,../../../../raw_datasets/VCM_BALANCED/audio/VCM_BAL_011741.wav,babble,unknown,5.119313,16000,False,vcm_balanced,audio/VCM_015286.flac,FO-405,val,how much is us dollar against rupee,SLURP
VCM_BAL_011742.wav,../../../../raw_datasets/VCM_BALANCED/audio/VCM_BAL_011742.wav,babble,unknown,4.991313,16000,False,vcm_balanced,audio/VCM_015290.flac,FO-405,val,show me my latest social media activity,SLURP
VCM_BAL_011743.wav,../../../../raw_datasets/VCM_BALANCED/audio/VCM_BAL_011743.wav,babble,unknown,5.631250,16000,False,vcm_balanced,audio/VCM_015294.flac,FO-405,val,tell me if anything important is happening on social media today,SLURP
VCM_BAL_011744.wav,../../../../raw_datasets/VCM_BALANCED/audio/VCM_BAL_011744.wav,babble,unknown,3.904000,16000,False,vcm_balanced,audio/VCM_015295.flac,FO-405,val,how much time do i have to boil an egg,SLURP
VCM_BAL_011745.wav,../../../../raw_datasets/VCM_BALANCED/audio/VCM_BAL_011745.wav,babble,unknown,3.967500,16000,False,vcm_balanced,audio/VCM_015296.flac,FO-405,val,how much time do i have to boil an egg,SLURP
